Secuencia	Es_conotoxina	Score
FASTA_8524	True	0.304738
FASTA_8525	True	0.198181
FASTA_8526	True	0.237215
FASTA_8527	True	0.376463
FASTA_8528	False	0.107668
FASTA_8529	False	0.159740
FASTA_8530	False	0.122107
FASTA_8531	True	0.177974
FASTA_8532	True	0.182355
FASTA_8533	True	0.217334
FASTA_8534	False	0.158010
FASTA_8535	True	0.208680
FASTA_8536	True	0.181256
FASTA_8537	False	0.136694
FASTA_8538	True	0.189095
FASTA_8539	True	0.376463
FASTA_8540	True	0.234237
FASTA_8541	True	0.377191
FASTA_8542	False	0.107699
FASTA_8543	True	0.209852
FASTA_8544	True	0.184029
FASTA_8545	True	0.250905
FASTA_8546	False	0.162194
FASTA_8547	False	0.107896
FASTA_8548	True	0.250962
FASTA_8549	True	0.185811
FASTA_8550	True	0.294503
FASTA_8551	True	0.415914
FASTA_8552	False	0.137382
FASTA_8553	True	0.188920
FASTA_8554	False	0.126932
FASTA_8555	True	0.213820
FASTA_8556	True	0.178126
FASTA_8557	True	0.187884
FASTA_8558	True	0.179651
FASTA_8559	False	0.147017
FASTA_8560	True	0.229293
FASTA_8561	True	0.197103
FASTA_8562	True	0.258778
FASTA_8563	True	0.255538
FASTA_8564	True	0.269549
FASTA_8565	False	0.132092
FASTA_8566	False	0.107668
FASTA_8567	True	0.180147
FASTA_8568	True	0.241828
FASTA_8569	True	0.329368
FASTA_8570	True	0.233031
FASTA_8571	False	0.134186
FASTA_8572	True	0.188718
FASTA_8573	True	0.212582
FASTA_8574	True	0.219238
FASTA_8575	True	0.188061
FASTA_8576	True	0.328229
FASTA_8577	False	0.141148
FASTA_8578	True	0.268316
FASTA_8579	True	0.214600
FASTA_8580	True	0.249171
FASTA_8581	False	0.140578
FASTA_8582	True	0.225372
FASTA_8583	True	0.173170
FASTA_8584	True	0.357213
FASTA_8585	True	0.400784
FASTA_8586	True	0.204341
FASTA_8587	True	0.213213
FASTA_8588	True	0.260423
FASTA_8589	True	0.235296
FASTA_8590	False	0.107814
FASTA_8591	True	0.229924
FASTA_8592	True	0.366389
FASTA_8593	False	0.145946
FASTA_8594	True	0.244105
FASTA_8595	True	0.276781
FASTA_8596	False	0.136338
FASTA_8597	True	0.305243
FASTA_8598	True	0.173432
FASTA_8599	False	0.137045
FASTA_8600	False	0.166868
FASTA_8601	True	0.222125
FASTA_8602	True	0.204078
FASTA_8603	True	0.173415
FASTA_8604	True	0.211173
FASTA_8605	False	0.135638
FASTA_8606	True	0.357034
FASTA_8607	False	0.108966
FASTA_8608	True	0.331694
FASTA_8609	True	0.228152
FASTA_8610	True	0.209559
FASTA_8611	True	0.180233
FASTA_8612	False	0.145722
FASTA_8613	False	0.145959
FASTA_8614	True	0.194218
FASTA_8615	False	0.109587
FASTA_8616	True	0.194489
FASTA_8617	True	0.186488
FASTA_8618	True	0.190929
FASTA_8619	True	0.228925
FASTA_8620	True	0.193631
FASTA_8621	True	0.226501
FASTA_8622	False	0.131989
FASTA_8623	False	0.168923
FASTA_8624	True	0.207058
FASTA_8625	False	0.156779
FASTA_8626	False	0.154411
FASTA_8627	True	0.228840
FASTA_8628	True	0.261585
FASTA_8629	True	0.377342
FASTA_8630	True	0.174773
FASTA_8631	True	0.534407
FASTA_8632	False	0.142481
FASTA_8633	True	0.356759
FASTA_8634	True	0.233445
FASTA_8635	False	0.130574
FASTA_8636	False	0.150745
FASTA_8637	True	0.175519
FASTA_8638	False	0.158581
FASTA_8639	False	0.124792
FASTA_8640	True	0.194916
FASTA_8641	False	0.124554
FASTA_8642	True	0.291510
FASTA_8643	True	0.285844
FASTA_8644	True	0.197310
FASTA_8645	False	0.159080
FASTA_8646	False	0.159962
FASTA_8647	True	0.284633
FASTA_8648	False	0.172817
FASTA_8649	True	0.197552
FASTA_8650	True	0.197302
FASTA_8651	True	0.173593
FASTA_8652	False	0.168013
FASTA_8653	False	0.119968
FASTA_8654	True	0.175871
FASTA_8655	True	0.206994
FASTA_8656	True	0.256292
FASTA_8657	True	0.206361
FASTA_8658	True	0.201263
FASTA_8659	True	0.236874
FASTA_8660	True	0.205122
FASTA_8661	False	0.137611
FASTA_8662	True	0.209473
FASTA_8663	True	0.178863
FASTA_8664	True	0.195898
FASTA_8665	True	0.247080
FASTA_8666	False	0.166463
FASTA_8667	True	0.443394
FASTA_8668	False	0.109245
FASTA_8669	False	0.164486
FASTA_8670	False	0.161724
FASTA_8671	False	0.150281
FASTA_8672	True	0.285345
FASTA_8673	True	0.273184
FASTA_8674	True	0.177207
FASTA_8675	True	0.359239
FASTA_8676	True	0.197602
FASTA_8677	True	0.224524
FASTA_8678	False	0.108763
FASTA_8679	False	0.124590
FASTA_8680	False	0.108881
FASTA_8681	False	0.130848
FASTA_8682	True	0.215453
FASTA_8683	True	0.253679
FASTA_8684	True	0.235725
FASTA_8685	True	0.281114
FASTA_8686	True	0.213586
FASTA_8687	False	0.164795
FASTA_8688	False	0.128479
FASTA_8689	False	0.151224
FASTA_8690	True	0.234437
FASTA_8691	True	0.251872
FASTA_8692	True	0.287470
FASTA_8693	True	0.269484
FASTA_8694	False	0.110825
FASTA_8695	True	0.279390
FASTA_8696	True	0.320162
FASTA_8697	True	0.185826
FASTA_8698	False	0.156800
FASTA_8699	True	0.316845
FASTA_8700	True	0.307974
FASTA_8701	False	0.158151
FASTA_8702	True	0.180971
FASTA_8703	True	0.173999
FASTA_8704	False	0.108774
FASTA_8705	False	0.110089
FASTA_8706	True	0.258701
FASTA_8707	False	0.125788
FASTA_8708	False	0.152216
FASTA_8709	True	0.183656
FASTA_8710	False	0.123164
FASTA_8711	True	0.298268
FASTA_8712	True	0.203028
FASTA_8713	True	0.266604
FASTA_8714	True	0.223016
FASTA_8715	True	0.210949
FASTA_8716	True	0.229139
FASTA_8717	True	0.270021
FASTA_8718	False	0.108694
FASTA_8719	False	0.148892
FASTA_8720	True	0.180265
FASTA_8721	True	0.256217
FASTA_8722	True	0.197134
FASTA_8723	True	0.220866
FASTA_8724	True	0.320880
FASTA_8725	False	0.145271
FASTA_8726	True	0.268319
FASTA_8727	True	0.251567
FASTA_8728	True	0.217193
FASTA_8729	True	0.209475
FASTA_8730	True	0.297890
FASTA_8731	True	0.186013
FASTA_8732	True	0.191717
FASTA_8733	True	0.231312
FASTA_8734	True	0.216835
FASTA_8735	True	0.299031
FASTA_8736	True	0.267600
FASTA_8737	False	0.149138
FASTA_8738	True	0.248793
FASTA_8739	True	0.185188
FASTA_8740	True	0.338910
FASTA_8741	True	0.175888
FASTA_8742	True	0.220641
FASTA_8743	True	0.326097
FASTA_8744	True	0.174993
FASTA_8745	True	0.184038
FASTA_8746	False	0.171198
FASTA_8747	True	0.213322
FASTA_8748	False	0.125787
FASTA_8749	True	0.246176
FASTA_8750	True	0.376162
FASTA_8751	False	0.108847
FASTA_8752	True	0.292114
FASTA_8753	True	0.193064
FASTA_8754	True	0.402171
FASTA_8755	True	0.447450
FASTA_8756	True	0.173714
FASTA_8757	False	0.134711
FASTA_8758	False	0.129686
FASTA_8759	False	0.130924
FASTA_8760	False	0.145432
FASTA_8761	True	0.191701
FASTA_8762	False	0.134469
FASTA_8763	True	0.194884
FASTA_8764	True	0.272690
FASTA_8765	False	0.159702
FASTA_8766	True	0.282964
FASTA_8767	False	0.147113
FASTA_8768	False	0.162185
FASTA_8769	False	0.112521
FASTA_8770	False	0.108693
FASTA_8771	True	0.221246
FASTA_8772	False	0.129613
FASTA_8773	True	0.271903
FASTA_8774	False	0.148821
FASTA_8775	True	0.248980
FASTA_8776	True	0.297606
FASTA_8777	True	0.382974
FASTA_8778	True	0.237467
FASTA_8779	True	0.273331
FASTA_8780	True	0.203833
FASTA_8781	False	0.168614
FASTA_8782	True	0.192238
FASTA_8783	True	0.219105
FASTA_8784	False	0.128106
FASTA_8785	True	0.297921
FASTA_8786	True	0.248744
FASTA_8787	True	0.427282
FASTA_8788	True	0.175968
FASTA_8789	True	0.239916
FASTA_8790	True	0.250932
FASTA_8791	False	0.130095
FASTA_8792	True	0.242523
FASTA_8793	True	0.273302
FASTA_8794	False	0.136759
FASTA_8795	False	0.149183
FASTA_8796	True	0.271898
FASTA_8797	True	0.186912
FASTA_8798	False	0.144114
FASTA_8799	True	0.217632
FASTA_8800	True	0.223316
FASTA_8801	False	0.142458
FASTA_8802	True	0.274127
FASTA_8803	True	0.224839
FASTA_8804	True	0.218354
FASTA_8805	True	0.285332
FASTA_8806	True	0.416876
FASTA_8807	True	0.256470
FASTA_8808	True	0.267486
FASTA_8809	True	0.174003
FASTA_8810	True	0.213811
FASTA_8811	False	0.146354
FASTA_8812	False	0.166224
FASTA_8813	True	0.229926
FASTA_8814	False	0.110020
FASTA_8815	True	0.217259
FASTA_8816	True	0.237851
FASTA_8817	True	0.274127
FASTA_8818	True	0.308053
FASTA_8819	True	0.206872
FASTA_8820	True	0.180455
FASTA_8821	False	0.111192
FASTA_8822	True	0.190313
FASTA_8823	False	0.132301
FASTA_8824	True	0.761650
FASTA_8825	True	0.215599
FASTA_8826	True	0.269499
FASTA_8827	False	0.147788
FASTA_8828	True	0.267809
FASTA_8829	True	0.210491
FASTA_8830	True	0.206865
FASTA_8831	True	0.278775
FASTA_8832	True	0.204432
FASTA_8833	True	0.268388
FASTA_8834	True	0.220928
FASTA_8835	True	0.244085
FASTA_8836	True	0.291497
FASTA_8837	True	0.359386
FASTA_8838	True	0.235220
FASTA_8839	False	0.146073
FASTA_8840	True	0.278806
FASTA_8841	True	0.220868
FASTA_8842	False	0.109637
FASTA_8843	True	0.223536
FASTA_8844	True	0.285843
FASTA_8845	True	0.377361
FASTA_8846	True	0.241481
FASTA_8847	True	0.242589
FASTA_8848	True	0.205319
FASTA_8849	True	0.246697
FASTA_8850	False	0.135153
FASTA_8851	True	0.264537
FASTA_8852	True	0.246559
FASTA_8853	True	0.305264
FASTA_8854	True	0.282658
FASTA_8855	True	0.247015
FASTA_8856	False	0.154610
FASTA_8857	True	0.206473
FASTA_8858	False	0.166097
FASTA_8859	True	0.173698
FASTA_8860	True	0.262775
FASTA_8861	True	0.319792
FASTA_8862	False	0.110631
FASTA_8863	True	0.217471
FASTA_8864	True	0.305468
FASTA_8865	True	0.183428
FASTA_8866	False	0.162720
FASTA_8867	True	0.212100
FASTA_8868	True	0.329590
FASTA_8869	True	0.298286
FASTA_8870	True	0.338564
FASTA_8871	True	0.229388
FASTA_8872	False	0.148739
FASTA_8873	False	0.162646
FASTA_8874	True	0.355973
FASTA_8875	True	0.256279
FASTA_8876	True	0.201322
FASTA_8877	True	0.204457
FASTA_8878	True	0.220519
FASTA_8879	False	0.116766
FASTA_8880	True	0.214655
FASTA_8881	False	0.152175
FASTA_8882	False	0.162584
FASTA_8883	True	0.191542
FASTA_8884	True	0.337416
FASTA_8885	True	0.251655
FASTA_8886	True	0.222001
FASTA_8887	False	0.110883
FASTA_8888	True	0.221274
FASTA_8889	False	0.156267
FASTA_8890	False	0.111652
FASTA_8891	True	0.182721
FASTA_8892	True	0.182816
FASTA_8893	True	0.183246
FASTA_8894	True	0.196139
FASTA_8895	False	0.158731
FASTA_8896	True	0.182321
FASTA_8897	False	0.135435
FASTA_8898	True	0.203424
FASTA_8899	True	0.323330
FASTA_8900	False	0.158499
FASTA_8901	True	0.282610
FASTA_8902	True	0.203035
FASTA_8903	True	0.173443
FASTA_8904	True	0.200613
FASTA_8905	True	0.202118
FASTA_8906	True	0.188439
FASTA_8907	True	0.242032
FASTA_8908	True	0.285334
FASTA_8909	True	0.315510
FASTA_8910	True	0.173920
FASTA_8911	False	0.147263
FASTA_8912	True	0.312467
FASTA_8913	True	0.285002
FASTA_8914	True	0.283875
FASTA_8915	True	0.278206
FASTA_8916	True	0.233375
FASTA_8917	True	0.263973
FASTA_8918	False	0.120853
FASTA_8919	True	0.241959
FASTA_8920	True	0.284730
FASTA_8921	False	0.152551
FASTA_8922	False	0.156483
FASTA_8923	True	0.305201
FASTA_8924	True	0.331887
FASTA_8925	True	0.284428
FASTA_8926	True	0.174837
FASTA_8927	True	0.189057
FASTA_8928	True	0.191650
FASTA_8929	True	0.205197
FASTA_8930	True	0.242418
FASTA_8931	True	0.183121
FASTA_8932	True	0.388521
FASTA_8933	False	0.110272
FASTA_8934	False	0.152684
FASTA_8935	True	0.194432
FASTA_8936	True	0.218747
FASTA_8937	False	0.167190
FASTA_8938	True	0.316934
FASTA_8939	False	0.111511
FASTA_8940	True	0.389505
FASTA_8941	True	0.241997
FASTA_8942	False	0.110575
FASTA_8943	False	0.138426
FASTA_8944	True	0.246649
FASTA_8945	False	0.172943
FASTA_8946	False	0.111511
FASTA_8947	True	0.298962
FASTA_8948	True	0.357682
FASTA_8949	True	0.252213
FASTA_8950	True	0.312723
FASTA_8951	True	0.299634
FASTA_8952	True	0.229191
FASTA_8953	True	0.204355
FASTA_8954	True	0.197567
FASTA_8955	True	0.328157
FASTA_8956	True	0.207790
FASTA_8957	True	0.252334
FASTA_8958	True	0.242387
FASTA_8959	True	0.279147
FASTA_8960	False	0.139729
FASTA_8961	True	0.186353
FASTA_8962	True	0.248752
FASTA_8963	False	0.168954
FASTA_8964	True	0.226230
FASTA_8965	True	0.246568
FASTA_8966	True	0.215856
FASTA_8967	True	0.194279
FASTA_8968	True	0.209857
FASTA_8969	True	0.200048
FASTA_8970	True	0.177325
FASTA_8971	True	0.227493
FASTA_8972	True	0.183185
FASTA_8973	False	0.152174
FASTA_8974	True	0.193587
FASTA_8975	False	0.142277
FASTA_8976	True	0.177203
FASTA_8977	False	0.111519
FASTA_8978	False	0.154713
FASTA_8979	False	0.154135
FASTA_8980	True	0.205462
FASTA_8981	True	0.241321
FASTA_8982	True	0.278592
FASTA_8983	True	0.203545
FASTA_8984	True	0.179674
FASTA_8985	True	0.261950
FASTA_8986	True	0.246644
FASTA_8987	True	0.177974
FASTA_8988	False	0.124308
FASTA_8989	True	0.272737
FASTA_8990	True	0.210782
FASTA_8991	True	0.235021
FASTA_8992	True	0.294196
FASTA_8993	True	0.279919
FASTA_8994	False	0.119221
FASTA_8995	True	0.268381
FASTA_8996	True	0.200214
FASTA_8997	False	0.111445
FASTA_8998	True	0.217389
FASTA_8999	True	0.445993
FASTA_9000	True	0.247709
FASTA_9001	True	0.213349
FASTA_9002	True	0.196633
FASTA_9003	True	0.632560
FASTA_9004	True	0.297617
FASTA_9005	False	0.164311
FASTA_9006	True	0.196912
FASTA_9007	True	0.298299
FASTA_9008	True	0.284806
FASTA_9009	True	0.300897
FASTA_9010	True	0.458595
FASTA_9011	True	0.256211
FASTA_9012	True	0.194469
FASTA_9013	True	0.203200
FASTA_9014	True	0.376309
FASTA_9015	False	0.164640
FASTA_9016	True	0.195050
FASTA_9017	True	0.242563
FASTA_9018	True	0.209411
FASTA_9019	True	0.213237
FASTA_9020	True	0.239946
FASTA_9021	True	0.321022
FASTA_9022	True	0.194678
FASTA_9023	False	0.160228
FASTA_9024	True	0.208543
FASTA_9025	True	0.272985
FASTA_9026	True	0.237541
FASTA_9027	True	0.262042
FASTA_9028	True	0.241007
FASTA_9029	True	0.210278
FASTA_9030	True	0.231002
FASTA_9031	False	0.111669
FASTA_9032	True	0.198948
FASTA_9033	True	0.275260
FASTA_9034	True	0.175876
FASTA_9035	True	0.298260
FASTA_9036	True	0.284188
FASTA_9037	True	0.201163
FASTA_9038	True	0.251283
FASTA_9039	True	0.198891
FASTA_9040	True	0.306689
FASTA_9041	True	0.175873
FASTA_9042	False	0.145355
FASTA_9043	True	0.277106
FASTA_9044	True	0.281221
FASTA_9045	True	0.180834
FASTA_9046	False	0.110816
FASTA_9047	True	0.191496
FASTA_9048	False	0.165852
FASTA_9049	True	0.237428
FASTA_9050	True	0.186310
FASTA_9051	True	0.285040
FASTA_9052	False	0.130347
FASTA_9053	True	0.239594
FASTA_9054	True	0.272800
FASTA_9055	True	0.389974
FASTA_9056	True	0.239555
FASTA_9057	True	0.437726
FASTA_9058	False	0.158153
FASTA_9059	False	0.152803
FASTA_9060	True	0.322423
FASTA_9061	True	0.256737
FASTA_9062	True	0.215616
FASTA_9063	True	0.231516
FASTA_9064	False	0.152369
FASTA_9065	False	0.111446
FASTA_9066	True	0.311809
FASTA_9067	True	0.233545
FASTA_9068	False	0.139546
FASTA_9069	True	0.267448
FASTA_9070	True	0.178108
FASTA_9071	False	0.129597
FASTA_9072	True	0.315510
FASTA_9073	True	0.229480
FASTA_9074	True	0.235348
FASTA_9075	False	0.120013
FASTA_9076	True	0.207557
FASTA_9077	True	0.200571
FASTA_9078	True	0.207076
FASTA_9079	True	0.278179
FASTA_9080	True	0.247171
FASTA_9081	False	0.115612
FASTA_9082	True	0.284551
FASTA_9083	False	0.136196
FASTA_9084	False	0.111775
FASTA_9085	True	0.185688
FASTA_9086	True	0.197799
FASTA_9087	True	0.244229
FASTA_9088	True	0.323307
FASTA_9089	True	0.297528
FASTA_9090	True	0.308261
FASTA_9091	False	0.153969
FASTA_9092	True	0.192098
FASTA_9093	True	0.213903
FASTA_9094	True	0.215881
FASTA_9095	True	0.209974
FASTA_9096	True	0.261508
FASTA_9097	True	0.233386
FASTA_9098	True	0.216524
FASTA_9099	True	0.237871
FASTA_9100	False	0.154625
FASTA_9101	False	0.111287
FASTA_9102	False	0.111204
FASTA_9103	True	0.225091
FASTA_9104	False	0.139409
FASTA_9105	True	0.297575
FASTA_9106	True	0.232624
FASTA_9107	False	0.111263
FASTA_9108	True	0.180739
FASTA_9109	True	0.188999
FASTA_9110	True	0.346238
FASTA_9111	False	0.111745
FASTA_9112	False	0.156708
FASTA_9113	True	0.230780
FASTA_9114	True	0.207007
FASTA_9115	True	0.237871
FASTA_9116	True	0.256805
FASTA_9117	True	0.232666
FASTA_9118	True	0.205318
FASTA_9119	False	0.112449
FASTA_9120	True	0.369555
FASTA_9121	True	0.177267
FASTA_9122	True	0.210973
FASTA_9123	True	0.247759
FASTA_9124	True	0.267848
FASTA_9125	False	0.117621
FASTA_9126	True	0.272779
FASTA_9127	False	0.156532
FASTA_9128	False	0.142477
FASTA_9129	True	0.273179
FASTA_9130	False	0.151551
FASTA_9131	True	0.391981
FASTA_9132	False	0.111989
FASTA_9133	True	0.206222
FASTA_9134	True	0.191158
FASTA_9135	True	0.319404
FASTA_9136	True	0.260989
FASTA_9137	True	0.190225
FASTA_9138	False	0.138511
FASTA_9139	True	0.183419
FASTA_9140	True	0.196305
FASTA_9141	True	0.187858
FASTA_9142	False	0.127251
FASTA_9143	True	0.215457
FASTA_9144	True	0.180650
FASTA_9145	False	0.112506
FASTA_9146	True	0.298394
FASTA_9147	True	0.175759
FASTA_9148	False	0.112268
FASTA_9149	True	0.328425
FASTA_9150	True	0.299442
FASTA_9151	False	0.119561
FASTA_9152	True	0.293728
FASTA_9153	True	0.195093
FASTA_9154	False	0.139556
FASTA_9155	False	0.147470
FASTA_9156	True	0.246661
FASTA_9157	False	0.163956
FASTA_9158	True	0.188665
FASTA_9159	True	0.200631
FASTA_9160	True	0.263590
FASTA_9161	True	0.219442
FASTA_9162	False	0.123066
FASTA_9163	True	0.241661
FASTA_9164	False	0.139750
FASTA_9165	False	0.135537
FASTA_9166	True	0.261899
FASTA_9167	True	0.203804
FASTA_9168	False	0.124987
FASTA_9169	True	0.197550
FASTA_9170	False	0.139358
FASTA_9171	True	0.237805
FASTA_9172	False	0.140154
FASTA_9173	True	0.251774
FASTA_9174	True	0.235711
FASTA_9175	False	0.147238
FASTA_9176	True	0.497240
FASTA_9177	True	0.203127
FASTA_9178	False	0.152683
FASTA_9179	True	0.175759
FASTA_9180	True	0.200369
FASTA_9181	False	0.154774
FASTA_9182	True	0.279580
FASTA_9183	True	0.251161
FASTA_9184	True	0.331660
FASTA_9185	True	0.388688
FASTA_9186	True	0.226288
FASTA_9187	True	0.206903
FASTA_9188	True	0.228518
FASTA_9189	True	0.251656
FASTA_9190	False	0.117435
FASTA_9191	False	0.112778
FASTA_9192	False	0.171199
FASTA_9193	True	0.313151
FASTA_9194	True	0.305033
FASTA_9195	False	0.113457
FASTA_9196	False	0.168954
FASTA_9197	True	0.221217
FASTA_9198	True	0.282523
FASTA_9199	True	0.242943
FASTA_9200	True	0.208608
FASTA_9201	False	0.112057
FASTA_9202	True	0.236619
FASTA_9203	True	0.356550
FASTA_9204	True	0.233218
FASTA_9205	True	0.189115
FASTA_9206	True	0.305857
FASTA_9207	False	0.112739
FASTA_9208	True	0.269574
FASTA_9209	True	0.225323
FASTA_9210	True	0.261903
FASTA_9211	False	0.138158
FASTA_9212	True	0.210261
FASTA_9213	True	0.200416
FASTA_9214	True	0.220228
FASTA_9215	False	0.115283
FASTA_9216	True	0.239532
FASTA_9217	True	0.236588
FASTA_9218	True	0.299557
FASTA_9219	True	0.195131
FASTA_9220	False	0.153126
FASTA_9221	True	0.283985
FASTA_9222	True	0.223094
FASTA_9223	True	0.338831
FASTA_9224	False	0.112545
FASTA_9225	False	0.168086
FASTA_9226	True	0.242439
FASTA_9227	True	0.177648
FASTA_9228	False	0.120897
FASTA_9229	False	0.143734
FASTA_9230	True	0.298244
FASTA_9231	False	0.113270
FASTA_9232	True	0.199037
FASTA_9233	True	0.297890
FASTA_9234	False	0.136120
FASTA_9235	False	0.154521
FASTA_9236	False	0.170890
FASTA_9237	True	0.179673
FASTA_9238	True	0.217749
FASTA_9239	True	0.200889
FASTA_9240	False	0.127946
FASTA_9241	False	0.158469
FASTA_9242	False	0.122480
FASTA_9243	True	0.232626
FASTA_9244	True	0.346549
FASTA_9245	True	0.380439
FASTA_9246	False	0.112644
FASTA_9247	False	0.164838
FASTA_9248	True	0.180161
FASTA_9249	False	0.149313
FASTA_9250	True	0.175712
FASTA_9251	True	0.207681
FASTA_9252	True	0.233198
FASTA_9253	True	0.195994
FASTA_9254	True	0.241329
FASTA_9255	True	0.804386
FASTA_9256	True	0.186134
FASTA_9257	False	0.150283
FASTA_9258	False	0.113464
FASTA_9259	True	0.201263
FASTA_9260	True	0.234632
FASTA_9261	False	0.138018
FASTA_9262	True	0.229015
FASTA_9263	False	0.152334
FASTA_9264	True	0.208467
FASTA_9265	True	0.373841
FASTA_9266	True	0.247161
FASTA_9267	True	0.536807
FASTA_9268	True	0.241398
FASTA_9269	False	0.172927
FASTA_9270	True	0.274027
FASTA_9271	True	0.262206
FASTA_9272	True	0.197157
FASTA_9273	True	0.248710
FASTA_9274	True	0.494338
FASTA_9275	True	0.292768
FASTA_9276	True	0.306533
FASTA_9277	True	0.309000
FASTA_9278	False	0.113387
FASTA_9279	False	0.112507
FASTA_9280	True	0.267494
FASTA_9281	True	0.209861
FASTA_9282	True	0.233935
FASTA_9283	True	0.404268
FASTA_9284	True	0.197121
FASTA_9285	True	0.262101
FASTA_9286	False	0.144139
FASTA_9287	True	0.224543
FASTA_9288	False	0.141530
FASTA_9289	True	0.242995
FASTA_9290	False	0.113389
FASTA_9291	True	0.176060
FASTA_9292	True	0.270008
FASTA_9293	False	0.112898
FASTA_9294	True	0.256563
FASTA_9295	True	0.214258
FASTA_9296	True	0.191487
FASTA_9297	True	0.188095
FASTA_9298	True	0.210585
FASTA_9299	False	0.166622
FASTA_9300	False	0.162037
FASTA_9301	True	0.298217
FASTA_9302	True	0.308332
FASTA_9303	False	0.113473
FASTA_9304	True	0.187554
FASTA_9305	False	0.136182
FASTA_9306	False	0.112765
FASTA_9307	True	0.314297
FASTA_9308	True	0.217754
FASTA_9309	False	0.160600
FASTA_9310	True	0.284730
FASTA_9311	True	0.191939
FASTA_9312	True	0.237834
FASTA_9313	True	0.200801
FASTA_9314	False	0.130120
FASTA_9315	True	0.186349
FASTA_9316	False	0.135326
FASTA_9317	True	0.210045
FASTA_9318	False	0.165913
FASTA_9319	True	0.241353
FASTA_9320	True	0.298898
FASTA_9321	True	0.236814
FASTA_9322	True	0.279364
FASTA_9323	False	0.112252
FASTA_9324	True	0.221087
FASTA_9325	True	0.216952
FASTA_9326	False	0.112631
FASTA_9327	True	0.292633
FASTA_9328	True	0.256443
FASTA_9329	True	0.294903
FASTA_9330	True	0.192972
FASTA_9331	True	0.257239
FASTA_9332	True	0.347995
FASTA_9333	True	0.194350
FASTA_9334	True	0.272612
FASTA_9335	False	0.164311
FASTA_9336	True	0.233315
FASTA_9337	False	0.112560
FASTA_9338	False	0.118535
FASTA_9339	True	0.226025
FASTA_9340	False	0.147483
FASTA_9341	False	0.122112
FASTA_9342	False	0.150871
FASTA_9343	True	0.261651
FASTA_9344	True	0.275486
FASTA_9345	False	0.171179
FASTA_9346	True	0.267302
FASTA_9347	True	0.173366
FASTA_9348	True	0.235580
FASTA_9349	True	0.316550
FASTA_9350	True	0.291999
FASTA_9351	True	0.197385
FASTA_9352	True	0.291803
FASTA_9353	False	0.142094
FASTA_9354	True	0.261651
FASTA_9355	False	0.120977
FASTA_9356	False	0.172624
FASTA_9357	True	0.232267
FASTA_9358	False	0.166624
FASTA_9359	False	0.120958
FASTA_9360	True	0.320475
FASTA_9361	False	0.120552
FASTA_9362	False	0.151080
FASTA_9363	True	0.267193
FASTA_9364	True	0.259913
FASTA_9365	True	0.224567
FASTA_9366	False	0.125620
FASTA_9367	False	0.113388
FASTA_9368	False	0.164010
FASTA_9369	True	0.185958
FASTA_9370	True	0.246444
FASTA_9371	True	0.196086
FASTA_9372	False	0.149370
FASTA_9373	True	0.226941
FASTA_9374	True	0.277695
FASTA_9375	True	0.199967
FASTA_9376	True	0.194469
FASTA_9377	True	0.210068
FASTA_9378	True	0.273287
FASTA_9379	True	0.340713
FASTA_9380	False	0.147625
FASTA_9381	True	0.313172
FASTA_9382	True	0.203623
FASTA_9383	False	0.171370
FASTA_9384	True	0.216984
FASTA_9385	True	0.214033
FASTA_9386	True	0.231530
FASTA_9387	True	0.190114
FASTA_9388	False	0.148787
FASTA_9389	True	0.204172
FASTA_9390	True	0.211165
FASTA_9391	True	0.182487
FASTA_9392	False	0.147142
FASTA_9393	True	0.217324
FASTA_9394	True	0.306367
FASTA_9395	True	0.226177
FASTA_9396	True	0.205270
FASTA_9397	True	0.284269
FASTA_9398	True	0.208823
FASTA_9399	True	0.263283
FASTA_9400	True	0.261668
FASTA_9401	True	0.191515
FASTA_9402	False	0.113739
FASTA_9403	True	0.303685
FASTA_9404	True	0.233628
FASTA_9405	True	0.228669
FASTA_9406	True	0.193238
FASTA_9407	True	0.261250
FASTA_9408	True	0.365976
FASTA_9409	True	0.179606
FASTA_9410	True	0.208209
FASTA_9411	True	0.313252
FASTA_9412	False	0.162016
FASTA_9413	True	0.256591
FASTA_9414	False	0.137603
FASTA_9415	True	0.206416
FASTA_9416	False	0.151480
FASTA_9417	False	0.142655
FASTA_9418	False	0.114406
FASTA_9419	True	0.213878
FASTA_9420	False	0.163708
FASTA_9421	True	0.366045
FASTA_9422	True	0.225360
FASTA_9423	True	0.197566
FASTA_9424	False	0.166928
FASTA_9425	True	0.211995
FASTA_9426	False	0.161968
FASTA_9427	True	0.224349
FASTA_9428	True	0.199018
FASTA_9429	False	0.170554
FASTA_9430	True	0.363779
FASTA_9431	False	0.152070
FASTA_9432	True	0.211048
FASTA_9433	True	0.173148
FASTA_9434	True	0.284909
FASTA_9435	True	0.306124
FASTA_9436	True	0.285472
FASTA_9437	True	0.207374
FASTA_9438	False	0.122167
FASTA_9439	True	0.203358
FASTA_9440	False	0.160206
FASTA_9441	False	0.167372
FASTA_9442	True	0.210598
FASTA_9443	True	0.233454
FASTA_9444	True	0.219266
FASTA_9445	False	0.150862
FASTA_9446	False	0.170470
FASTA_9447	True	0.754900
FASTA_9448	True	0.199205
FASTA_9449	False	0.168739
FASTA_9450	False	0.148717
FASTA_9451	False	0.147936
FASTA_9452	False	0.166246
FASTA_9453	True	0.307883
FASTA_9454	True	0.235236
FASTA_9455	True	0.206953
